path,index0,index1,index2,index3,index4,index5,index6,index7,index8,index9
_107_8015535.png,[-0.47884531 -0.22609079],[ 0.27214632 -0.75231379],[0.20669899 0.97840458],[ 1.24327898 -1.10004407],[1.45813134 1.38497135],[ 1.88188629 -0.98765976],[2.00881446 0.6557955 ],[ 2.2368885  -0.37549581],[2.26994271 0.58373733],[0. 0.]
_107_8892642.png,[-0.23039216 -0.49509804],[ 0.70098039 -0.3872549 ],[-0.47058824  0.88235294],[1.71078431 0.07352941],[0.25       2.08333333],[2.04411765 0.57352941],[1.1372549  1.95098039],[1.98039216 1.24509804],[1.34803922 2.0245098 ],[0. 0.]
_107_9525402.png,[ 0.29412811 -0.41120996],[0.70516014 0.37348754],[-0.99928826  0.03772242],[0.80818505 1.33380783],[-1.6024911   1.06797153],[0.59145907 1.84733096],[-1.10978648  1.68131673],[-0.05284698  2.19911032],[-1.04679715  2.01975089],[0. 0.]
_107_9619987.png,[ 0.32751445 -0.45884393],[0.67225434 0.48034682],[-0.99976879 -0.02150289],[0.7249711  1.57768786],[-1.72184971  1.13202312],[0.46 2.22],[-1.21410405  1.9116763 ],[-0.21942197  2.40624277],[-1.1849711   2.20231214],[0. 0.]
_107_9726762.png,[ 0.05294331 -0.53656473],[0.8191708  0.04726218],[-0.87211411  0.48930255],[1.42040372 0.91284903],[-0.92143116  1.8658286 ],[1.47624804 1.64825335],[-0.10117249  2.26507917],[0.96857246 2.05366856],[0.05983319 2.35936178],[0. 0.]
_108_100142.png,[-0.75572147 -0.06541146],[ 0.38419088 -0.86300925],[0.3715306  0.92842071],[ 1.39555267 -1.47070281],[1.23437754 1.83557864],[ 1.67505275 -2.01996429],[2.33874371 1.56776497],[ 2.82713845 -0.04009089],[2.78964454 0.76529784],[0. 0.]
_108_1031070.png,[ 0.47609148 -0.54885655],[0.46985447 0.87318087],[-0.94594595 -0.32432432],[0.3950104  2.01455301],[-2.18711019 -0.26195426],[0.68191268 2.6008316 ],[-2.54261954  0.71725572],[-1.48232848  2.43243243],[-2.22453222  1.80873181],[0. 0.]
_108_1180876.png,[ 0.57377049 -0.38852459],[0.18032787 0.98360656],[-0.75409836 -0.59508197],[-0.02131148  2.06557377],[-1.98360656 -0.61967213],[-1.11803279  2.30163934],[-2.42622951 -0.98852459],[-1.99836066  1.91803279],[-2.50983607  1.09180328],[0. 0.]
_108_2197461.png,[ 0.46986116 -0.54977988],[0.43074839 0.90247206],[-0.90060955 -0.35269218],[0.51303759 2.01591602],[-2.09380291  0.00237047],[-0.40382662  2.59143244],[-2.65154081 -0.21097189],[-1.42533017  2.45479174],[-2.16745682  1.8020657 ],[0. 0.]
_108_2205593.png,[-0.11538462 -0.67692308],[0.96923077 0.24615385],[-0.85384615  0.43076923],[1.85076923 0.99384615],[-1.63846154  1.30769231],[2.54307692 1.15538462],[-1.00615385  2.24923077],[0.94153846 2.56769231],[0.01846154 2.75230769],[0. 0.]
_108_2400758.png,[-0.67969977 -0.24262524],[ 0.62366905 -0.75580381],[0.05603072 0.99842905],[ 1.59085355 -1.25955664],[0.81113632 1.93052889],[ 2.45016582 -0.61075231],[0.85721766 2.5740967 ],[2.67376505 0.36428696],[2.41874673 1.26863327],[0. 0.]
_108_3194384.png,[-0.45005976 -0.5782824 ],[ 0.97234079 -0.23356667],[-0.52228103  0.81184907],[2.15656479 0.09988048],[-0.69540721  2.01656138],[ 2.81372716 -0.01741506],[0.23937169 2.57691651],[2.02748848 2.00990268],[1.3431791  2.56462353],[0. 0.]
_108_3534160.png,[ 0.71646174 -0.04679758],[-0.32134337  0.94696275],[-0.39511837 -0.90016517],[-1.12295834  1.92145348],[-1.46375482 -1.48430905],[-2.26206643  1.58781428],[-1.74343916 -2.0838686 ],[-2.77353643  0.80436777],[-2.81758121 -0.1640668 ],[0. 0.]
_108_4280175.png,[ 0.44275862 -0.51310345],[0.45931034 0.88827586],[-0.90206897 -0.37517241],[0.4137931  2.03448276],[-2.18206897 -0.41517241],[0.67724138 2.67310345],[-2.5462069   0.75448276],[-1.55034483  2.40413793],[-2.29793103  1.77517241],[0. 0.]
_108_6113719.png,[-0.32431227 -0.59360595],[ 0.9997026  -0.02438662],[-0.67539033  0.61799257],[2.10289963 0.43776952],[-1.17546468  1.61189591],[2.83405204 0.39226766],[-0.32609665  2.26007435],[1.68401487 2.08921933],[0.88460967 2.53799257],[0. 0.]
_108_6435879.png,[ 0.69047977 -0.21206196],[0.00150399 0.93397503],[-0.69198376 -0.72191307],[-0.34952624  1.94420214],[-1.8953226  -0.99533764],[-1.48473455  1.97984659],[-2.36952925 -1.47766581],[-2.32621447  1.42081516],[-2.69484133  0.50353437],[0. 0.]
_108_6539690.png,[ 0.64645616 -0.367652  ],[0.14360094 0.98068525],[-0.7900571  -0.61303325],[-0.08716829  2.13453141],[-1.99428955 -0.6966745 ],[-1.26923077  2.34615385],[-2.54400403 -1.13150823],[-2.05223379  1.87252267],[-2.53694995  1.00789385],[0. 0.]
_108_7223194.png,[-0.36017699 -0.60265487],[ 0.99115044 -0.13274336],[-0.63097345  0.73539823],[2.12743363 0.11150442],[-0.79823009  1.82654867],[2.31858407 1.17876106],[-1.20442478  2.33362832],[1.77168142 1.97522124],[0.91946903 2.3920354 ],[0. 0.]
_108_7604209.png,[ 0.04654771 -0.70364624],[0.90069822 0.43444531],[-0.94724593  0.26920093],[1.66640807 1.2094647 ],[-1.71877424  1.20713732],[1.25213344 2.27191621],[-2.36346005  1.4026377 ],[0.34794414 2.66524438],[-0.62606672  2.61404189],[0. 0.]
_108_8024806.png,[0.7306729 0.0355652],[-0.41092002  0.9116714 ],[-0.31975288 -0.9472366 ],[-1.15227918  1.6214727 ],[-1.25546836 -1.68108198],[-2.15712139  1.2092169 ],[-1.49240274 -2.404909  ],[-2.69260311  0.30906662],[-2.62497913 -0.65770579],[0. 0.]
_108_8763475.png,[-0.47776097 -0.55733737],[ 0.9183056  -0.34039334],[-0.44054463  0.89773071],[ 2.06429652 -0.31543116],[-0.26217852  2.09092284],[2.52450832 0.702118  ],[-0.55627837  2.66550681],[2.14009077 1.55037821],[1.4429652  2.24568835],[0. 0.]
_108_9233928.png,[ 0.10464662 -0.69582194],[0.85903944 0.51190941],[-0.96368606  0.18391253],[1.52967591 1.3922296 ],[-1.81882077  1.07887544],[1.00898087 2.33580633],[-2.45138618  1.16556033],[0.12573214 2.70128856],[-0.83717298  2.56657556],[0. 0.]
_108_923396.png,[ 0.2951843  -0.60255648],[0.70362663 0.65130797],[-0.99881094 -0.04875149],[1.0059453  1.75624257],[-2.10552913  0.32669441],[1.47146254 2.17003567],[-2.12960761  1.31391201],[-0.69560048  2.5196195 ],[-1.56420927  2.13258026],[0. 0.]
_108_9453728.png,[ 0.29113924 -0.6835443 ],[0.70886076 0.6835443 ],[-1.  0.],[1.01265823 1.93670886],[-2.25316456  0.72151899],[1.46835443 2.39240506],[-2.25316456  1.70886076],[-0.62025316  2.96202532],[-1.49367089  2.69620253],[0. 0.]
_108_948546.png,[-0.43124491 -0.546786  ],[ 0.9362083  -0.31635476],[-0.50496338  0.86314076],[ 2.05174939 -0.29438568],[-0.40341741  2.04019528],[2.47111473 0.74450773],[-0.73002441  2.62457282],[2.13083808 1.6896664 ],[1.34385679 2.3174939 ],[0. 0.]
_109_2079402.png,[ 0.10712917 -0.67324645],[0.7205826  0.69336911],[-0.82771177 -0.02012265],[0.42391721 2.09620544],[-1.34745113  1.15848984],[-2.68302031e-03  3.04369490e+00],[-1.58144883  2.18359525],[-0.4039862   3.15063243],[-1.43656573  2.82407053],[0. 0.]
_109_215791.png,[-0.67741935  0.06451613],[ 0.07741935 -0.86451613],[0.6 0.8],[ 1.23870968 -1.3483871 ],[1.89677419 0.52903226],[ 2.36129032 -1.56129032],[2.82580645 0.21935484],[ 2.90322581 -1.29032258],[ 3.09677419 -0.22580645],[0. 0.]
_109_2403070.png,[ 0.13009875 -0.63718334],[0.79733791 0.26320309],[-0.92743667  0.37398025],[0.90231859 1.49656505],[-1.06462001  1.74388149],[0.70652641 2.56440532],[-1.09617862  2.73507943],[0.39222842 3.25225419],[-0.71039073  3.10798626],[0. 0.]
_109_3118380.png,[-0.44060212 -0.46053702],[ 0.99349064 -0.11391375],[-0.55288853  0.57445077],[1.86371033 0.86493084],[0.02074858 1.61310008],[2.29698942 1.69731489],[0.75305126 2.42839707],[2.14564687 2.04882018],[1.32302685 2.65296989],[0. 0.]
_109_3350484.png,[-0.43223079 -0.50285999],[ 0.67570256 -0.467048  ],[-0.24347177  0.96990798],[1.63516538 0.224571  ],[0.66227307 1.82342701],[2.29171848 0.91245959],[1.37254414 2.34941557],[2.64536185 1.59661776],[1.9119622  2.34866949],[0. 0.]
_109_3410544.png,[ 0.32553146 -0.41614773],[0.34678978 0.93794288],[-0.67232124 -0.52179515],[-0.58728795  1.89456732],[-1.67532746  0.22611123],[-1.38930642  2.35387589],[-2.38651492  1.01653425],[-1.72815117  2.22503758],[-2.46832725  1.44170067],[0. 0.]
_109_394532.png,[-0.24749316 -0.60483136],[ 0.78076572 -0.24111212],[-0.53327256  0.84594348],[1.52597995 0.64083865],[0.0752051  1.85505925],[1.90610757 1.51731996],[0.53053783 2.58659982],[1.99635369 2.24339107],[1.10619872 2.78623519],[0. 0.]
_109_4715657.png,[ 0.43427585 -0.51025254],[0.56183898 0.59831643],[-0.99611483 -0.08806389],[0.07295489 1.67968919],[-1.79127995  0.93567883],[-0.66652277  2.44118282],[-2.22059141  1.66673861],[-1.20850421  2.7260954 ],[-2.10792143  2.11288582],[0. 0.]
_109_4848154.png,[ 0.08852459 -0.62377049],[0.80655738 0.17786885],[-0.89508197  0.44590164],[0.95901639 1.20081967],[-0.90245902  1.72704918],[0.96639344 2.16967213],[-0.92459016  2.5704918 ],[0.60245902 2.87295082],[-0.45983607  2.85819672],[0. 0.]
_109_5056961.png,[0.63362832 0.10442478],[-0.71327434  0.70088496],[ 0.07964602 -0.80530973],[-2.08318584  0.35221239],[-1.06548673 -1.38230088],[-2.9699115  -0.14867257],[-2.08318584 -1.64778761],[-2.96460177 -0.46902655],[-2.66017699 -1.50265487],[0. 0.]
_109_6031773.png,[ 0.56143309 -0.37976818],[0.38756586 0.69504742],[-0.94899895 -0.31527924],[-0.37428872  1.58651212],[-1.87586934  0.50537408],[-1.22339305  2.19915701],[-2.4170706   1.12370917],[-1.78103267  2.37365648],[-2.49357218  1.59662803],[0. 0.]
_109_6087079.png,[ 0.64104492 -0.08494644],[-0.53956023  0.841947  ],[-0.10148468 -0.75700056],[-1.95414396  0.91242248],[-1.28660026 -0.95264048],[-2.81112573  0.63108438],[-2.33358391 -0.8956963 ],[-2.91317422  0.35876715],[-2.91430182 -0.67186619],[0. 0.]
_109_6191657.png,[-0.25142266 -0.64924987],[ 0.81634765 -0.1758924 ],[-0.56492499  0.82514227],[1.5744956  0.95162959],[0.02250388 2.04267977],[2.02922918 2.02095189],[0.53776513 2.91645111],[1.97568546 2.54009312],[0.9940507  3.05768236],[0. 0.]
_109_7560515.png,[-0.04875519 -0.37033195],[ 0.9159751  -0.12759336],[-0.86721992  0.49792531],[1.62551867 1.03319502],[-0.31950207  1.80186722],[2.09854772 2.05705394],[0.3060166  2.83506224],[1.92116183 2.70435685],[0.86307054 3.23651452],[0. 0.]
_109_8532551.png,[ 0.11862069 -0.22344828],[0.86758621 0.38896552],[-0.9862069  -0.16551724],[0.41655172 1.60137931],[-1.53241379  0.98896552],[-0.06344828  2.56137931],[-1.96275862  1.95310345],[-0.75862069  3.10344828],[-1.76827586  2.61931034],[0. 0.]
_109_9291076.png,[-0.67537899 -0.13016205],[ 0.31573445 -0.80292734],[0.35964454 0.93308939],[ 1.59461579 -0.86644015],[1.68870883 1.13930998],[ 2.55906952 -0.55750131],[2.47046524 1.02875065],[ 3.09383168 -0.30815473],[3.01228437 0.75352849],[0. 0.]
_109_9554760.png,[ 0.05858824 -0.63364706],[0.75105882 0.66023529],[-0.80964706 -0.02658824],[0.47929412 2.03317647],[-1.29105882  1.11976471],[0.12211765 2.98047059],[-1.44917647  2.19129412],[-0.228  2.996],[-1.26705882  2.75176471],[0. 0.]
_109_9618317.png,[ 0.10108122 -0.1262258 ],[0.57706814 0.816696  ],[-0.67814936 -0.6904702 ],[-0.26703545  1.8259995 ],[-1.5192356   0.10611013],[-1.02363591  2.66633141],[-2.18984159  0.88383203],[-1.72743274  2.78400805],[-2.67412623  2.02589892],[0. 0.]
_109_9919198.png,[ 0.50012063 -0.42967431],[0.47623643 0.64583836],[-0.97635706 -0.21616405],[-0.16501809  1.79445115],[-1.83401689  0.7681544 ],[-0.94595899  2.50591074],[-2.23932449  1.47382388],[-1.43956574  2.7331725 ],[-2.25379976  2.03474065],[0. 0.]
_10_1181498.png,[-0.43062787 -0.76355283],[ 0.84196018 -0.14793262],[-0.41133231  0.91148545],[1.96385911 0.81500766],[0.456049   2.35130168],[2.92036753 1.13476263],[1.93629403 2.70781011],[1.93721286 1.64471669],[1.25727412 2.3338438 ],[0. 0.]
_10_1839742.png,[ 0.62060958 -0.48940493],[0.02409289 0.99970972],[-0.64470247 -0.51030479],[-1.26734398  1.81044993],[-2.05108853 -0.24034833],[-2.64412192  1.53788099],[-3.06473149 -0.37271408],[-2.13817126  1.5317852 ],[-2.47343977  0.70449927],[0. 0.]
_10_2070929.png,[-0.66944114 -0.5529132 ],[ 0.71819263 -0.44589774],[-0.04875149  0.99881094],[ 2.0255648  -0.04815696],[1.21046373 1.87098692],[ 2.94233056 -0.13555291],[2.71581451 1.65160523],[2.30023781 0.6902497 ],[1.91319857 1.5588585 ],[0. 0.]
_10_2549124.png,[-0.2148368 -0.7958457],[0.92818991 0.37210682],[-0.71335312  0.42373887],[1.2727003  1.85964392],[-0.97774481  1.79376855],[0.42878338 2.95994065],[-1.55994065  2.62878338],[0.69851632 2.38041543],[-0.25400593  2.40712166],[0. 0.]
_10_2887192.png,[-0.83731456  0.03067639],[ 0.26024642 -0.84737239],[0.57706814 0.816696  ],[ 1.56600453 -1.40331908],[2.10988182 0.75333166],[ 2.29922052 -2.09504652],[ 3.03997988 -0.31858185],[ 2.17626352 -0.92657782],[2.43952728 0.01332663],[0. 0.]
_10_2905486.png,[-0.77863621 -0.39099765],[ 0.64931139 -0.60060464],[0.12932482 0.99160228],[ 2.06113537 -0.45851528],[1.50386295 1.75948942],[ 2.98219684 -0.67416863],[3.06684582 1.2294256 ],[2.5408129  0.32851864],[2.29089688 1.27981189],[0. 0.]
_10_4520938.png,[ 0.01087763 -0.74091471],[0.8289246  0.19802225],[-0.83980222  0.54289246],[1.25315204 1.30234858],[-0.84128554  1.87119901],[1.90580964 1.84746601],[0.16291718 2.60766378],[0.82521632 2.01878863],[-0.07960445  2.28578492],[0. 0.]
_10_4554587.png,[0.84639498 0.11598746],[-0.72413793  0.68965517],[-0.12225705 -0.80564263],[-2.2476489   0.42633229],[-1.22257053 -1.51097179],[-2.99059561 -0.7492163 ],[-1.7492163  -2.28213166],[-2.52978056 -0.27899687],[-2.1630094  -1.13479624],[0. 0.]
_10_5274716.png,[ 0.6109589  -0.50410959],[0.0739726  0.99726027],[-0.68493151 -0.49315068],[-1.26575342  1.82465753],[-2.08219178 -0.21917808],[-2.6109589   1.50410959],[-3.1260274  -0.40273973],[-2.16438356  1.56164384],[-2.49315068  0.68493151],[0. 0.]
_10_6847353.png,[-0.80857374 -0.00485306],[ 0.29387975 -0.8525209 ],[0.51469399 0.85737396],[ 1.66648692 -1.37746023],[2.08465894 0.78376921],[ 2.40900512 -2.08924238],[ 3.06983014 -0.35669992],[ 2.30385549 -0.90347803],[2.56430305 0.03639795],[0. 0.]
_10_6859208.png,[ 0.81167109 -0.18302387],[-0.35809019  0.933687  ],[-0.4535809  -0.75066313],[-1.88328912  1.16976127],[-1.80106101 -1.07427056],[-2.98143236  0.29973475],[-2.65251989 -1.67639257],[-2.5198939   0.60742706],[-2.5198939  -0.39257294],[0. 0.]
_10_7127472.png,[ 0.76772047 -0.23494176],[-0.23061564  0.97304493],[-0.53710483 -0.73810316],[-1.83094842  1.33144759],[-1.9547421  -0.94276206],[-3.02296173  0.52978369],[-2.90016639 -1.52079867],[-2.5797005  0.7374376],[-2.65956739 -0.24592346],[0. 0.]
_10_7860861.png,[ 0.4974645  -0.60192698],[0.26774848 0.96348884],[-0.76521298 -0.36156187],[-0.84736308  2.03600406],[-2.04918864  0.22261663],[-2.24239351  2.05578093],[-3.06237323  0.29259635],[-1.74492901  1.95385396],[-2.29411765  1.17647059],[0. 0.]
_10_7914472.png,[ 0.13790427 -0.7156533 ],[0.78758085 0.33686934],[-0.92548512  0.37878396],[1.0297542  1.56791721],[-1.19482536  1.75963777],[1.58628719 2.1469599 ],[-0.21371281  2.7469599 ],[0.46002587 2.17179819],[-0.45821475  2.25407503],[0. 0.]
_10_7986171.png,[ 0.28640227 -0.72889518],[0.68583569 0.49490085],[-0.97223796  0.23399433],[0.74617564 1.86062323],[-1.51954674  1.62096317],[1.098017   2.68328612],[-0.81926346  2.80906516],[0.05354108 2.45127479],[-0.97308782  2.36968839],[0. 0.]
_10_8786085.png,[ 0.53846154 -0.69230769],[0.45538462 0.80307692],[-0.99384615 -0.11076923],[-0.01538462  2.27692308],[-1.95384615  1.16923077],[-0.01846154  3.33230769],[-1.82153846  2.78769231],[-0.8  2.4],[-1.71692308  1.90461538],[0. 0.]
_10_9389476.png,[ 0.43435479 -0.59657014],[0.35001406 0.93674445],[-0.78436885 -0.3401743 ],[-0.64689345  2.02052291],[-2.00983975  0.2788867 ],[-1.94489739  2.03823447],[-2.97385437  0.34467248],[-1.52488052  1.9623278 ],[-2.12538656  1.23952769],[0. 0.]
_10_9584560.png,[ 0.48790036 -0.74128114],[0.31601423 0.94875445],[-0.80391459 -0.20747331],[-0.63096085  2.35907473],[-2.04448399  0.64234875],[-2.11921708  2.68149466],[-3.15800712  1.02562278],[-1.68362989  2.36761566],[-2.28576512  1.6544484 ],[0. 0.]
_10_9685391.png,[-0.82279143 -0.17250392],[ 0.46314689 -0.76058547],[0.35964454 0.93308939],[ 1.85180345 -0.98405646],[1.88865656 1.27652901],[ 2.70569786 -1.45687402],[3.15185572 0.37872452],[ 2.56926294 -0.31521171],[2.61003659 0.65394668],[0. 0.]
_10_9839134.png,[-0.39366647 -0.79575828],[ 0.90499709 -0.0636258 ],[-0.51133062  0.85938408],[1.96833236 0.9787914 ],[0.23387565 2.3768158 ],[2.90615921 1.38669378],[1.59006392 2.89976758],[1.9726903  1.91748983],[1.15950029 2.55636258],[0. 0.]
_110_1138189.png,[-0.52986301 -0.86630137],[0.42027397 0.90739726],[ 0.10958904 -0.04109589],[0.31342466 3.42246575],[0.05369863 1.08986301],[-1.11342466  3.17753425],[-0.84054795  1.18520548],[-1.56219178  4.14082192],[-2.18027397  3.41260274],[0. 0.]
_110_1160987.png,[ 0.70952584 -0.55745408],[ 0.09824861 -0.03203759],[-0.80777446  0.58949167],[-0.06706536  1.26099957],[-1.66253738  2.36821871],[0.3404528  1.91072191],[-0.25160188  2.49508757],[0.54805639 3.14737292],[-0.39513029  3.45493379],[0. 0.]
_110_1164963.png,[-1.05627426 -0.1610608 ],[0.96765847 0.25226391],[ 0.08861578 -0.0912031 ],[2.56274256 1.61060802],[ 0.3156533  -0.06209573],[1.49935317 2.70504528],[-0.09184994  0.1164295 ],[2.08344114 3.54915912],[1.22186287 3.6694696 ],[0. 0.]
_110_1225054.png,[-0.98823529 -0.15294118],[0.98823529 0.15294118],[0. 0.],[3.01764706 1.77058824],[0.96470588 1.45882353],[1.57058824 2.58235294],[0.82941176 2.21764706],[2.35882353 3.33529412],[1.34705882 3.48823529],[0. 0.]
_110_2127905.png,[ 0.28108108 -1.11351351],[-0.30810811  0.95135135],[0.02702703 0.16216216],[-1.96756757  2.79459459],[-0.64324324  0.74054054],[-2.84864865  1.70810811],[-0.73513514 -0.01081081],[-3.60540541  2.16756757],[-3.68108108  1.31351351],[0. 0.]
_110_2344652.png,[ 0.88307692 -0.66461538],[-0.77846154  0.62769231],[-0.10461538  0.03692308],[-3.34923077  1.09384615],[-1.71538462 -0.27692308],[-3.27076923 -0.43384615],[-2.17692308 -1.08461538],[-4.32769231 -0.67846154],[-3.81538462 -1.47692308],[0. 0.]
_110_3275177.png,[-0.53915212 -0.81695761],[ 0.02194514 -0.03890274],[0.51720698 0.85586035],[1.35361596 0.3276808 ],[2.30074813 1.78503741],[ 2.19002494 -0.20049875],[2.72568579 0.48628429],[ 3.39451372 -0.29027431],[3.6159601 0.680798 ],[0. 0.]
_110_3746195.png,[ 0.47068493 -0.82849315],[-0.05041096 -0.07890411],[-0.42027397  0.90739726],[0.49041096 1.15890411],[-0.38410959  3.0509589 ],[1.1430137  1.65863014],[0.98849315 2.59068493],[2.09315068 2.88493151],[1.31890411 3.62958904],[0. 0.]
_110_3888840.png,[-0.29655172 -1.04137931],[0.11724138 0.99310345],[0.17931034 0.04827586],[-0.51034483  3.32413793],[0.03448276 0.5862069 ],[-1.90344828  2.64137931],[-0.40689655  0.08275862],[-2.44137931  3.49655172],[-2.90344828  2.64137931],[0. 0.]
_110_4163132.png,[ 0.57324841 -0.94904459],[-0.03184713  0.10828025],[-0.54140127  0.84076433],[0.52866242 1.80254777],[-0.7388535   3.31210191],[1.2611465  2.31210191],[0.78980892 3.11464968],[1.91719745 3.68152866],[1.04458599 4.24840764],[0. 0.]
_110_4526630.png,[ 0.57598253 -0.630131  ],[ 0.03886463 -0.15851528],[-0.61484716  0.78864629],[0.19606987 1.02052402],[-1.10873362  2.63449782],[0.63755459 1.78165939],[0.26681223 2.4510917 ],[1.21528384 2.96462882],[0.31266376 3.54497817],[0. 0.]
_110_4826525.png,[-0.75606936 -0.68554913],[0.58265896 0.81271676],[ 0.1734104  -0.12716763],[1.10635838 3.10867052],[0.32774566 0.51965318],[-0.31213873  3.02890173],[-0.47861272  0.51098266],[-0.51676301  4.05895954],[-1.2849711   3.50231214],[0. 0.]
_110_4910835.png,[ 0.46153846 -0.80769231],[-0.07692308 -0.11538462],[-0.38461538  0.92307692],[0.57692308 1.11538462],[-0.32692308  3.13461538],[1.17307692 1.63461538],[1.09615385 2.51923077],[2.26923077 2.90384615],[1.46153846 3.69230769],[0. 0.]
_110_6457793.png,[-0.98057602 -0.39115874],[0.93436035 0.35632954],[0.04621567 0.0348292 ],[2.47153382 2.29738781],[0.61888814 1.6403215 ],[1.0529136  3.14132619],[0.33154722 2.7716008 ],[1.49497656 4.17012726],[0.48827863 4.06363027],[0. 0.]
_110_6606792.png,[-0.82210109 -0.4345887 ],[0.83250743 0.55401388],[-0.01040634 -0.11942517],[1.96085233 2.36025768],[0.49355798 0.52130823],[0.55302279 2.63230922],[-0.12784936  0.96134787],[0.87115956 3.42616452],[-0.04311199  3.21952428],[0. 0.]
_110_6761895.png,[-0.05786874 -0.98659139],[-0.18701482  0.98235709],[0.24488356 0.0042343 ],[-1.51023289  3.0084686 ],[-0.14467184  0.53352152],[-2.47565279  1.84191955],[-0.62314749  0.20536344],[-3.33521524  2.55328158],[-3.41354975  1.58362738],[0. 0.]
_110_7013376.png,[-0.55639913 -0.79284165],[-0.00976139 -0.03145336],[0.56616052 0.82429501],[1.61062907 0.18980477],[2.57700651 1.80368764],[ 2.33947939 -0.29501085],[2.82754881 0.27765727],[ 3.65401302 -0.39262473],[3.9143167  0.61279826],[0. 0.]
_110_7576414.png,[ 0.97837838 -0.47027027],[-0.95135135  0.30810811],[-0.02702703  0.16216216],[-3.65540541  0.18243243],[-0.83378378  0.0527027 ],[-3.23378378 -1.1472973 ],[-0.44459459 -0.48243243],[-4.08918919 -1.56486486],[-3.31486486 -2.16081081],[0. 0.]
_110_7874708.png,[-0.13521401 -0.91342412],[ 0.01070039 -0.07879377],[0.12451362 0.9922179 ],[1.23346304 0.73540856],[1.30058366 2.55933852],[2.16731518 0.6770428 ],[2.21400778 1.42412451],[3.21789883 0.98638132],[3.04571984 1.98151751],[0. 0.]
